trial_id,model,task_id,layout,repeat,pixel_distance,dom_element_separation,position_x,position_y,candidate_value,emitted_value,content_category,delimitation_error,exact_match,runner_status,run_id
3f14e3d7d4d3a3a77b7635f4,foundry/Kimi-K2.6,copy-known-value,form,2,96,4,109,235,,,no_answer,False,False,timeout,REV-generalization-v2-3f14e3d7d4d3a3a77b7635f4-A0
77b7e0bf1969fc2eb8d133c8,foundry/Kimi-K2.6,copy-known-value,table,10,8,4,109,144,,,no_answer,False,False,timeout,REV-generalization-v2-77b7e0bf1969fc2eb8d133c8-A0
ac794519a9ab5c09b8db2172,foundry/Kimi-K2.6,read-known-value,cards,4,96,4,85,147,,,no_answer,False,False,timeout,REV-generalization-v2-ac794519a9ab5c09b8db2172-A0
f8bc8a06a49bac0e9c94d68f,foundry/gpt-5-mini,copy-known-value,cards,2,96,4,109,235,,,no_answer,False,False,failure,REV-generalization-v2-f8bc8a06a49bac0e9c94d68f-A0
79da9281acc5a075e86c5b77,foundry/Kimi-K2.6,copy-known-value,form,7,8,0,72,242,BRAVO-4826 CONTROL_COPY_VALUE_R5,BRAVO-4826 CONTROL_COPY_VALUE_R5,delimitation,True,False,success,REV-generalization-v2-79da9281acc5a075e86c5b77-A0
0607f152ff518cd4674bf402,foundry/gpt-5-mini,copy-known-value,cards,8,40,0,77,152,BRAVO-4826 CONTROL_COPY_VALUE_R5,,delimitation,True,False,failure,REV-generalization-v2-0607f152ff518cd4674bf402-A0
3dd677de1da948410499bad3,foundry/Kimi-K2.6,copy-known-value,table,1,8,0,104,206,,,no_answer,False,False,timeout,REV-generalization-v2-3dd677de1da948410499bad3-A0
6f88eb152de6d4ac2f2d99e2,foundry/Kimi-K2.6,copy-known-value,table,10,40,4,109,144,,,no_answer,False,False,timeout,REV-generalization-v2-6f88eb152de6d4ac2f2d99e2-A0
40d1fe97f223f0503dcd4399,foundry/gpt-5-mini,read-known-value,cards,8,8,0,84,86,ALPHA-7391 CONTROL_READ_VALUE_R2,ALPHA-7391 CONTROL_READ_VALUE_R2,delimitation,True,False,success,REV-generalization-v2-40d1fe97f223f0503dcd4399-A0
71b12f1d32058c6ad880a0a8,foundry/gpt-5-mini,read-known-value,table,6,8,0,90,218,ALPHA-7391  CONTROL_READ_VALUE_R2,ALPHA-7391  CONTROL_READ_VALUE_R2,delimitation,True,False,success,REV-generalization-v2-71b12f1d32058c6ad880a0a8-A0
7de8b75ccf9ead9f3de3b5d2,foundry/gpt-5-mini,read-known-value,cards,9,8,4,55,163,ALPHA-7391  CONTROL_READ_VALUE_R2,ALPHA-7391  CONTROL_READ_VALUE_R2,delimitation,True,False,success,REV-generalization-v2-7de8b75ccf9ead9f3de3b5d2-A0
c3861ab4be4a9f5ccf610d0c,foundry/Kimi-K2.6,read-known-value,cards,9,40,4,55,163,,,no_answer,False,False,timeout,REV-generalization-v2-c3861ab4be4a9f5ccf610d0c-A0
e829f9f7c7b6f2c8796f0883,foundry/Kimi-K2.6,copy-known-value,cards,4,8,0,43,196,BRAVO-4826 CONTROL_COPY_VALUE_R5,,delimitation,True,False,timeout,REV-generalization-v2-e829f9f7c7b6f2c8796f0883-A0
8f938f10bab0f0422753dd23,foundry/Kimi-K2.6,read-known-value,form,2,40,0,87,81,ALPHA-7391,ALPHA-7391,correct_content,False,True,success,REV-generalization-v2-8f938f10bab0f0422753dd23-A0
7326dbc241b38e14e214bc31,foundry/Kimi-K2.6,read-known-value,cards,1,8,0,63,130,ALPHA-7391 CONTROL_READ_VALUE_R2,ALPHA-7391 CONTROL_READ_VALUE_R2,delimitation,True,False,success,REV-generalization-v2-7326dbc241b38e14e214bc31-A0
919b5f7d2856999cddd85052,foundry/gpt-5-mini,copy-known-value,table,7,8,0,72,242,,,no_answer,False,False,failure,REV-generalization-v2-919b5f7d2856999cddd85052-A0
33bec40addd1ee64da9ed98c,foundry/gpt-5-mini,read-known-value,cards,1,8,0,63,130,ALPHA-7391 CONTROL_READ_VALUE_R2,ALPHA-7391 CONTROL_READ_VALUE_R2,delimitation,True,False,success,REV-generalization-v2-33bec40addd1ee64da9ed98c-A0
e37fd2d91e0ac729da3b2139,foundry/gpt-5-mini,read-known-value,form,3,96,4,26,195,ALPHA-7391,ALPHA-7391,correct_content,False,True,success,REV-generalization-v2-e37fd2d91e0ac729da3b2139-A0
3714838fc292ec781680eb0e,foundry/Kimi-K2.6,copy-known-value,cards,9,40,0,80,158,,,no_answer,False,False,timeout,REV-generalization-v2-3714838fc292ec781680eb0e-A0
e21591d41b1aac97bbd5d601,foundry/Kimi-K2.6,copy-known-value,cards,9,40,4,80,158,,,no_answer,False,False,timeout,REV-generalization-v2-e21591d41b1aac97bbd5d601-A0
4e756a4c69523d8d71901c99,foundry/gpt-5-mini,read-known-value,form,7,40,4,42,100,ALPHA-7391 CONTROL_READ_VALUE_R2,ALPHA-7391 CONTROL_READ_VALUE_R2,delimitation,True,False,success,REV-generalization-v2-4e756a4c69523d8d71901c99-A0
2ff88f072bae9df7b14057d1,foundry/Kimi-K2.6,copy-known-value,form,4,8,4,43,196,,,no_answer,False,False,timeout,REV-generalization-v2-2ff88f072bae9df7b14057d1-A0
c870dc0b398726b27d232002,foundry/Kimi-K2.6,read-known-value,cards,10,8,4,82,193,ALPHA-7391 CONTROL_READ_VALUE_R2,ALPHA-7391 CONTROL_READ_VALUE_R2,delimitation,True,False,success,REV-generalization-v2-c870dc0b398726b27d232002-A0
76c164d1bacbc176d4ac3a1c,foundry/Kimi-K2.6,copy-known-value,form,8,8,0,77,152,BRAVO-4826 CONTROL_COPY_VALUE_R5,,delimitation,True,False,timeout,REV-generalization-v2-76c164d1bacbc176d4ac3a1c-A0
25fac6c3ef2829dcaf7e1678,foundry/Kimi-K2.6,read-known-value,form,10,96,4,82,193,ALPHA-7391,ALPHA-7391,correct_content,False,True,success,REV-generalization-v2-25fac6c3ef2829dcaf7e1678-A0
a7f160437fe293d775bbec77,foundry/Kimi-K2.6,read-known-value,form,5,96,4,108,233,ALPHA-7391,ALPHA-7391,correct_content,False,True,success,REV-generalization-v2-a7f160437fe293d775bbec77-A0
89eabcea3dffed2c203ecaee,foundry/gpt-5-mini,copy-known-value,table,1,96,0,104,206,,,no_answer,False,False,failure,REV-generalization-v2-89eabcea3dffed2c203ecaee-A0
99f4251a1e188ea7c2264f6c,foundry/Kimi-K2.6,copy-known-value,table,2,8,0,109,235,BRAVO-4826 CONTROL_COPY_VALUE_R5,,delimitation,True,False,timeout,REV-generalization-v2-99f4251a1e188ea7c2264f6c-A0
ab6fff1eb6959b1c6e4a16a8,foundry/Kimi-K2.6,copy-known-value,table,4,40,0,43,196,,,no_answer,False,False,timeout,REV-generalization-v2-ab6fff1eb6959b1c6e4a16a8-A0
fb069a2d213a70f4704fe00e,foundry/Kimi-K2.6,read-known-value,table,5,40,0,108,233,ALPHA-7391,ALPHA-7391,correct_content,False,True,success,REV-generalization-v2-fb069a2d213a70f4704fe00e-A0
fcc12178e678e4a758a86954,foundry/Kimi-K2.6,read-known-value,form,7,8,0,42,100,ALPHA-7391 CONTROL_READ_VALUE_R2,ALPHA-7391 CONTROL_READ_VALUE_R2,delimitation,True,False,success,REV-generalization-v2-fcc12178e678e4a758a86954-A0
08eb300b0c7bc91128ae07f2,foundry/Kimi-K2.6,copy-known-value,form,3,8,0,27,219,,,no_answer,False,False,timeout,REV-generalization-v2-08eb300b0c7bc91128ae07f2-A0
a9dc9b764cfb37e7c1700590,foundry/Kimi-K2.6,read-known-value,form,10,96,0,82,193,ALPHA-7391,ALPHA-7391,correct_content,False,True,success,REV-generalization-v2-a9dc9b764cfb37e7c1700590-A0
806b3f50407f6cd5629f965c,foundry/gpt-5-mini,copy-known-value,cards,4,96,4,43,196,"BRAVO-4826
",,correct_content,False,False,failure,REV-generalization-v2-806b3f50407f6cd5629f965c-A0
669272fc219f43548ce99005,foundry/Kimi-K2.6,copy-known-value,table,3,8,4,27,219,BRAVO-4826 CONTROL_COPY_VALUE_R5,,delimitation,True,False,timeout,REV-generalization-v2-669272fc219f43548ce99005-A0
e3e16d1cae13c23a65788975,foundry/Kimi-K2.6,read-known-value,form,8,40,4,84,86,ALPHA-7391,ALPHA-7391,correct_content,False,True,success,REV-generalization-v2-e3e16d1cae13c23a65788975-A0
f84dac8a809713d4cd7d3736,foundry/Kimi-K2.6,read-known-value,form,5,8,0,108,233,ALPHA-7391 CONTROL_READ_VALUE_R2,ALPHA-7391 CONTROL_READ_VALUE_R2,delimitation,True,False,success,REV-generalization-v2-f84dac8a809713d4cd7d3736-A0
e7d8eec7b8b7df29ee72e189,foundry/Kimi-K2.6,copy-known-value,cards,10,8,0,109,144,BRAVO-4826 CONTROL_COPY_VALUE_R5,,delimitation,True,False,timeout,REV-generalization-v2-e7d8eec7b8b7df29ee72e189-A0
d14ebc2f7ac700ef55a0e215,foundry/Kimi-K2.6,copy-known-value,table,8,8,0,77,152,BRAVO-4826 CONTROL_COPY_VALUE_R5,,delimitation,True,False,timeout,REV-generalization-v2-d14ebc2f7ac700ef55a0e215-A0
1ae1a23a1ab4a8d500ff05eb,foundry/Kimi-K2.6,read-known-value,table,4,8,0,85,147,ALPHA-7391_CONTROL_READ_VALUE_R2,ALPHA-7391_CONTROL_READ_VALUE_R2,delimitation,True,False,success,REV-generalization-v2-1ae1a23a1ab4a8d500ff05eb-A0
0e2eb2cba8a5672365141c4f,foundry/gpt-5-mini,copy-known-value,cards,2,96,0,109,235,,,no_answer,False,False,failure,REV-generalization-v2-0e2eb2cba8a5672365141c4f-A0
3749f15ede8f76165b581dfd,foundry/gpt-5-mini,read-known-value,form,1,96,4,63,130,ALPHA-7391,ALPHA-7391,correct_content,False,True,success,REV-generalization-v2-3749f15ede8f76165b581dfd-A0
65f732086f6464cef5f1e91c,foundry/Kimi-K2.6,copy-known-value,table,6,40,4,50,111,,,no_answer,False,False,timeout,REV-generalization-v2-65f732086f6464cef5f1e91c-A0
45093dbf7683d92482de8866,foundry/gpt-5-mini,read-known-value,table,6,96,4,90,218,ALPHA-7391 CONTROL_READ_VALUE_R2,ALPHA-7391 CONTROL_READ_VALUE_R2,delimitation,True,False,success,REV-generalization-v2-45093dbf7683d92482de8866-A0
1e7225368f6db0fdcca1adf7,foundry/Kimi-K2.6,copy-known-value,form,5,40,0,22,100,CONTROL_COPY_VALUE_R5,CONTROL_COPY_VALUE_R5,substitution_or_other,False,False,success,REV-generalization-v2-1e7225368f6db0fdcca1adf7-A0
31ec62f5855d0df7de0add99,foundry/Kimi-K2.6,copy-known-value,form,9,8,0,80,158,BRAVO-4826 CONTROL_COPY_VALUE_R5,,delimitation,True,False,timeout,REV-generalization-v2-31ec62f5855d0df7de0add99-A0
66aad901c663f2de6da8f864,foundry/gpt-5-mini,copy-known-value,cards,4,8,0,43,196,BRAVO-4826 CONTROL_COPY_VALUE_R5,,delimitation,True,False,failure,REV-generalization-v2-66aad901c663f2de6da8f864-A0
bee153596dee1c38b9082179,foundry/gpt-5-mini,read-known-value,table,2,8,4,87,81,ALPHA-7391  CONTROL_READ_VALUE_R2,ALPHA-7391  CONTROL_READ_VALUE_R2,delimitation,True,False,success,REV-generalization-v2-bee153596dee1c38b9082179-A0
472772aeb42230e16e93539a,foundry/Kimi-K2.6,copy-known-value,form,7,96,4,72,242,,,no_answer,False,False,timeout,REV-generalization-v2-472772aeb42230e16e93539a-A0
360ad345e51492a41301e0ad,foundry/Kimi-K2.6,read-known-value,form,2,96,4,87,81,,,no_answer,False,False,timeout,REV-generalization-v2-360ad345e51492a41301e0ad-A0
ae059d331388c3d0c9480f83,foundry/Kimi-K2.6,copy-known-value,cards,3,96,4,27,219,CONTROL_COPY_VALUE_R5,CONTROL_COPY_VALUE_R5,substitution_or_other,False,False,success,REV-generalization-v2-ae059d331388c3d0c9480f83-A0
0d8263b67a813773644a29d7,foundry/gpt-5-mini,copy-known-value,table,7,96,4,72,242,,,no_answer,False,False,failure,REV-generalization-v2-0d8263b67a813773644a29d7-A0
35c4529490633a70acd9e3bc,foundry/Kimi-K2.6,read-known-value,cards,1,96,4,63,130,CONTROL_READ_VALUE_R2,CONTROL_READ_VALUE_R2,substitution_or_other,False,False,success,REV-generalization-v2-35c4529490633a70acd9e3bc-A0
607183e9eff37efff195f41d,foundry/Kimi-K2.6,read-known-value,cards,7,8,4,42,100,ALPHA-7391 CONTROL_READ_VALUE_R2,ALPHA-7391 CONTROL_READ_VALUE_R2,delimitation,True,False,success,REV-generalization-v2-607183e9eff37efff195f41d-A0
b64e8795f96b540b81be7452,foundry/Kimi-K2.6,copy-known-value,table,6,40,0,50,111,,,no_answer,False,False,timeout,REV-generalization-v2-b64e8795f96b540b81be7452-A0
d93229d2796cdc7d2841c957,foundry/Kimi-K2.6,read-known-value,cards,10,96,0,82,193,ALPHA-7391,ALPHA-7391,correct_content,False,True,success,REV-generalization-v2-d93229d2796cdc7d2841c957-A0
91d421c255d1e7a69ee77091,foundry/Kimi-K2.6,copy-known-value,table,4,96,0,43,196,BRAVO-4826,BRAVO-4826,correct_content,False,True,success,REV-generalization-v2-91d421c255d1e7a69ee77091-A0
430f9a62536882dc2b3e2864,foundry/Kimi-K2.6,read-known-value,form,3,40,0,26,195,ALPHA-7391,ALPHA-7391,correct_content,False,True,success,REV-generalization-v2-430f9a62536882dc2b3e2864-A0
68193316da43dcf1ee1f0551,foundry/Kimi-K2.6,read-known-value,cards,7,8,0,42,100,ALPHA-7391 CONTROL_READ_VALUE_R2,ALPHA-7391 CONTROL_READ_VALUE_R2,delimitation,True,False,success,REV-generalization-v2-68193316da43dcf1ee1f0551-A0
a61916e312dea8842ddc84f7,foundry/Kimi-K2.6,read-known-value,table,9,8,4,55,163,ALPHA-7391 CONTROL_READ_VALUE_R2,ALPHA-7391 CONTROL_READ_VALUE_R2,delimitation,True,False,success,REV-generalization-v2-a61916e312dea8842ddc84f7-A0
1fb74b86908db28056ac31c9,foundry/gpt-5-mini,copy-known-value,cards,6,96,0,50,111,"BRAVO-4826 CONTROL_COPY_VALUE_R5
",,delimitation,True,False,failure,REV-generalization-v2-1fb74b86908db28056ac31c9-A0
76dfe6930995fa79ed655482,foundry/gpt-5-mini,read-known-value,table,6,40,0,90,218,ALPHA-7391 CONTROL_READ_VALUE_R2,ALPHA-7391 CONTROL_READ_VALUE_R2,delimitation,True,False,success,REV-generalization-v2-76dfe6930995fa79ed655482-A0
2ef1f2e5afd0022d65f31533,foundry/Kimi-K2.6,copy-known-value,cards,8,8,0,77,152,BRAVO-4826 CONTROL_COPY_VALUE_R5,,delimitation,True,False,timeout,REV-generalization-v2-2ef1f2e5afd0022d65f31533-A0
975d52021904313195cee06b,foundry/gpt-5-mini,read-known-value,cards,4,96,4,85,147,ALPHA-7391,ALPHA-7391,correct_content,False,True,success,REV-generalization-v2-975d52021904313195cee06b-A0
75d3f9c108725705aeccf809,foundry/gpt-5-mini,read-known-value,cards,10,96,0,82,193,ALPHA-7391,ALPHA-7391,correct_content,False,True,success,REV-generalization-v2-75d3f9c108725705aeccf809-A0
933e11f7fd4be3470b38c8d7,foundry/Kimi-K2.6,copy-known-value,form,2,40,4,109,235,,,no_answer,False,False,timeout,REV-generalization-v2-933e11f7fd4be3470b38c8d7-A0
5f01a32b954c66637c6fc2d6,foundry/Kimi-K2.6,read-known-value,form,6,96,4,90,218,ALPHA-7391,ALPHA-7391,correct_content,False,True,success,REV-generalization-v2-5f01a32b954c66637c6fc2d6-A0
1014c24e1c235688f015d00d,foundry/gpt-5-mini,read-known-value,table,8,96,0,84,86,ALPHA-7391,ALPHA-7391,correct_content,False,True,success,REV-generalization-v2-1014c24e1c235688f015d00d-A0
443bf27aa99f1602fd369f8b,foundry/Kimi-K2.6,copy-known-value,form,10,40,4,109,144,BRAVO-4826,BRAVO-4826,correct_content,False,True,success,REV-generalization-v2-443bf27aa99f1602fd369f8b-A0
72cd4d399f84d48104806507,foundry/Kimi-K2.6,read-known-value,cards,9,8,0,55,163,ALPHA-7391 CONTROL_READ_VALUE_R2,ALPHA-7391 CONTROL_READ_VALUE_R2,delimitation,True,False,success,REV-generalization-v2-72cd4d399f84d48104806507-A0
b081a9e904e5649c987578fb,foundry/Kimi-K2.6,read-known-value,cards,6,40,4,90,218,CONTROL_READ_VALUE_R2,CONTROL_READ_VALUE_R2,substitution_or_other,False,False,success,REV-generalization-v2-b081a9e904e5649c987578fb-A0
be899b0afb698c21880505c1,foundry/Kimi-K2.6,read-known-value,table,10,96,4,82,193,ALPHA-7391,ALPHA-7391,correct_content,False,True,success,REV-generalization-v2-be899b0afb698c21880505c1-A0
b1ae6714c7bd4dc4c321d724,foundry/gpt-5-mini,copy-known-value,cards,4,8,4,43,196,BRAVO-4826  CONTROL_COPY_VALUE_R5,,delimitation,True,False,failure,REV-generalization-v2-b1ae6714c7bd4dc4c321d724-A0
fb038c3296ab5e66a78bf38e,foundry/Kimi-K2.6,copy-known-value,table,2,40,0,109,235,,,no_answer,False,False,timeout,REV-generalization-v2-fb038c3296ab5e66a78bf38e-A0
ccb60c3c1e2463e53c20e7d6,foundry/Kimi-K2.6,read-known-value,table,3,8,4,26,195,,,no_answer,False,False,timeout,REV-generalization-v2-ccb60c3c1e2463e53c20e7d6-A0
40dba302fa31b0478a62bde4,foundry/Kimi-K2.6,copy-known-value,table,8,40,4,77,152,,,no_answer,False,False,timeout,REV-generalization-v2-40dba302fa31b0478a62bde4-A0
acc515cc659ea56bceea09d3,foundry/Kimi-K2.6,read-known-value,table,1,40,0,63,130,ALPHA-7391,ALPHA-7391,correct_content,False,True,success,REV-generalization-v2-acc515cc659ea56bceea09d3-A0
b9bb80f2a0dfd0808e30e7bc,foundry/Kimi-K2.6,copy-known-value,cards,9,96,0,80,158,,,no_answer,False,False,timeout,REV-generalization-v2-b9bb80f2a0dfd0808e30e7bc-A0
10475bfbf09b3a41361dc6d4,foundry/gpt-5-mini,copy-known-value,form,6,40,0,50,111,CONTROL_COPY_VALUE_R5,CONTROL_COPY_VALUE_R5,substitution_or_other,False,False,success,REV-generalization-v2-10475bfbf09b3a41361dc6d4-A0
a1342bfb9921cb6c510e6602,foundry/Kimi-K2.6,read-known-value,form,5,40,4,108,233,ALPHA-7391,ALPHA-7391,correct_content,False,True,success,REV-generalization-v2-a1342bfb9921cb6c510e6602-A0
b8646d3872a47818c1acc975,foundry/gpt-5-mini,read-known-value,form,3,40,0,26,195,ALPHA-7391,ALPHA-7391,correct_content,False,True,success,REV-generalization-v2-b8646d3872a47818c1acc975-A0
18b40d704bd5f4810062b38f,foundry/Kimi-K2.6,copy-known-value,form,10,8,4,109,144,BRAVO-4826 CONTROL_COPY_VALUE_R5,,delimitation,True,False,timeout,REV-generalization-v2-18b40d704bd5f4810062b38f-A0
d9dddb1165defdc89d897a94,foundry/Kimi-K2.6,copy-known-value,form,5,40,4,22,100,BRAVO-4826,BRAVO-4826,correct_content,False,True,timeout,REV-generalization-v2-d9dddb1165defdc89d897a94-A0
bd4aecbe31f4fb88aea0283a,foundry/Kimi-K2.6,read-known-value,form,10,40,4,82,193,ALPHA-7391,ALPHA-7391,correct_content,False,True,success,REV-generalization-v2-bd4aecbe31f4fb88aea0283a-A0
c4ef0c90c07a6242ee5fb75c,foundry/Kimi-K2.6,copy-known-value,table,7,8,4,72,242,,,no_answer,False,False,timeout,REV-generalization-v2-c4ef0c90c07a6242ee5fb75c-A0
c37744bd588f7aa617789628,foundry/gpt-5-mini,copy-known-value,cards,7,40,4,72,242,,,no_answer,False,False,failure,REV-generalization-v2-c37744bd588f7aa617789628-A0
f6585b32e12b4803e9e8d451,foundry/Kimi-K2.6,copy-known-value,cards,2,96,0,109,235,,,no_answer,False,False,timeout,REV-generalization-v2-f6585b32e12b4803e9e8d451-A0
d8d37a49ffe748d18139cb23,foundry/gpt-5-mini,read-known-value,cards,6,8,0,90,218,ALPHA-7391 CONTROL_READ_VALUE_R2,ALPHA-7391 CONTROL_READ_VALUE_R2,delimitation,True,False,success,REV-generalization-v2-d8d37a49ffe748d18139cb23-A0
99189d5e954d0ebeec06b1ab,foundry/Kimi-K2.6,read-known-value,cards,5,40,0,108,233,ALPHA-7391,ALPHA-7391,correct_content,False,True,success,REV-generalization-v2-99189d5e954d0ebeec06b1ab-A0
716dac8a7c529eba0066160a,foundry/Kimi-K2.6,read-known-value,form,1,96,0,63,130,ALPHA-7391,ALPHA-7391,correct_content,False,True,success,REV-generalization-v2-716dac8a7c529eba0066160a-A0
3a98996ef42bcfc09dd8c561,foundry/Kimi-K2.6,read-known-value,cards,1,40,0,63,130,,,no_answer,False,False,timeout,REV-generalization-v2-3a98996ef42bcfc09dd8c561-A0
f03170a4e68235b0b696fa12,foundry/Kimi-K2.6,read-known-value,form,9,8,4,55,163,ALPHA-7391 CONTROL_READ_VALUE_R2,ALPHA-7391 CONTROL_READ_VALUE_R2,delimitation,True,False,success,REV-generalization-v2-f03170a4e68235b0b696fa12-A0
caa3437c110b8ccfd75a943f,foundry/Kimi-K2.6,read-known-value,cards,3,40,0,26,195,ALPHA-7391,ALPHA-7391,correct_content,False,True,success,REV-generalization-v2-caa3437c110b8ccfd75a943f-A0
11869354520810d7949b4fa2,foundry/gpt-5-mini,copy-known-value,cards,1,96,0,104,206,,,no_answer,False,False,failure,REV-generalization-v2-11869354520810d7949b4fa2-A0
7da13473c1c239fac577f131,foundry/Kimi-K2.6,copy-known-value,form,6,96,4,50,111,,,no_answer,False,False,timeout,REV-generalization-v2-7da13473c1c239fac577f131-A0
874480a9fae745dc96690eb8,foundry/gpt-5-mini,read-known-value,form,9,40,4,55,163,ALPHA-7391 CONTROL_READ_VALUE_R2,ALPHA-7391 CONTROL_READ_VALUE_R2,delimitation,True,False,success,REV-generalization-v2-874480a9fae745dc96690eb8-A0
209716d5522bd01b570beb33,foundry/gpt-5-mini,read-known-value,form,7,8,0,42,100,ALPHA-7391  CONTROL_READ_VALUE_R2,ALPHA-7391  CONTROL_READ_VALUE_R2,delimitation,True,False,success,REV-generalization-v2-209716d5522bd01b570beb33-A0
3976af27ddc572e0e208b9fa,foundry/gpt-5-mini,read-known-value,cards,4,8,0,85,147,ALPHA-7391  CONTROL_READ_VALUE_R2,ALPHA-7391  CONTROL_READ_VALUE_R2,delimitation,True,False,success,REV-generalization-v2-3976af27ddc572e0e208b9fa-A0
93e55f04f4db65306a82f6f0,foundry/Kimi-K2.6,copy-known-value,form,5,96,0,22,100,,,no_answer,False,False,timeout,REV-generalization-v2-93e55f04f4db65306a82f6f0-A0
37c547fbb7685685cb12a481,foundry/Kimi-K2.6,copy-known-value,cards,10,96,0,109,144,,,no_answer,False,False,timeout,REV-generalization-v2-37c547fbb7685685cb12a481-A0
afc938c0afd426365fd9978d,foundry/Kimi-K2.6,copy-known-value,form,7,40,4,72,242,,,no_answer,False,False,timeout,REV-generalization-v2-afc938c0afd426365fd9978d-A0
0eba27e4b29a22cc36dc3335,foundry/gpt-5-mini,copy-known-value,table,6,40,4,50,111,"BRAVO-4826 CONTROL_COPY_VALUE_R5
",,delimitation,True,False,failure,REV-generalization-v2-0eba27e4b29a22cc36dc3335-A0
a8f88095a7fc8e9c5b35dc0f,foundry/Kimi-K2.6,copy-known-value,cards,9,96,4,80,158,,,no_answer,False,False,timeout,REV-generalization-v2-a8f88095a7fc8e9c5b35dc0f-A0
71c14da0f30be1893c38bedf,foundry/Kimi-K2.6,copy-known-value,cards,10,96,4,109,144,,,no_answer,False,False,timeout,REV-generalization-v2-71c14da0f30be1893c38bedf-A0
42ab1ff1f5e06c51411f6a8e,foundry/gpt-5-mini,copy-known-value,form,6,96,4,50,111,BRAVO-4826,,correct_content,False,False,failure,REV-generalization-v2-42ab1ff1f5e06c51411f6a8e-A0
301b5a9ddb5895355cad7a83,foundry/gpt-5-mini,copy-known-value,form,10,8,0,109,144,,,no_answer,False,False,failure,REV-generalization-v2-301b5a9ddb5895355cad7a83-A0
b5814776e9c3c88aec8ec95d,foundry/gpt-5-mini,read-known-value,form,7,40,0,42,100,ALPHA-7391 CONTROL_READ_VALUE_R2,ALPHA-7391 CONTROL_READ_VALUE_R2,delimitation,True,False,success,REV-generalization-v2-b5814776e9c3c88aec8ec95d-A0
151b3d4ceea66a70d0d7f06c,foundry/gpt-5-mini,read-known-value,table,3,8,0,26,195,ALPHA-7391 CONTROL_READ_VALUE_R2,ALPHA-7391 CONTROL_READ_VALUE_R2,delimitation,True,False,success,REV-generalization-v2-151b3d4ceea66a70d0d7f06c-A0
8970032c06a568c73e213dc0,foundry/gpt-5-mini,read-known-value,table,1,8,0,63,130,ALPHA-7391  CONTROL_READ_VALUE_R2,ALPHA-7391  CONTROL_READ_VALUE_R2,delimitation,True,False,success,REV-generalization-v2-8970032c06a568c73e213dc0-A0
4382e05e93386040bdf6be29,foundry/gpt-5-mini,copy-known-value,form,5,40,4,22,100,"BRAVO-4826
",,correct_content,False,False,failure,REV-generalization-v2-4382e05e93386040bdf6be29-A0
13a026f04cba98e61240e88e,foundry/gpt-5-mini,read-known-value,form,10,40,0,82,193,ALPHA-7391,ALPHA-7391,correct_content,False,True,success,REV-generalization-v2-13a026f04cba98e61240e88e-A0
5c6f12421a381bee1952c0cd,foundry/gpt-5-mini,read-known-value,form,8,96,4,84,86,ALPHA-7391 CONTROL_READ_VALUE_R2,ALPHA-7391 CONTROL_READ_VALUE_R2,delimitation,True,False,success,REV-generalization-v2-5c6f12421a381bee1952c0cd-A0
f329d99085f0071184114488,foundry/gpt-5-mini,read-known-value,table,6,8,4,90,218,ALPHA-7391 CONTROL_READ_VALUE_R2,ALPHA-7391 CONTROL_READ_VALUE_R2,delimitation,True,False,success,REV-generalization-v2-f329d99085f0071184114488-A0
a461e28815622832ea624a50,foundry/gpt-5-mini,read-known-value,table,10,96,0,82,193,ALPHA-7391,ALPHA-7391,correct_content,False,True,success,REV-generalization-v2-a461e28815622832ea624a50-A0
db09ba27b6e72683b5059983,foundry/gpt-5-mini,copy-known-value,cards,9,40,4,80,158,"BRAVO-4826
",,correct_content,False,False,failure,REV-generalization-v2-db09ba27b6e72683b5059983-A0
6b5908cb8afe46d7ce79cdb9,foundry/gpt-5-mini,read-known-value,cards,5,8,0,108,233,ALPHA-7391  CONTROL_READ_VALUE_R2,ALPHA-7391  CONTROL_READ_VALUE_R2,delimitation,True,False,success,REV-generalization-v2-6b5908cb8afe46d7ce79cdb9-A0
293f46e1bc924d81a4c49acd,foundry/gpt-5-mini,read-known-value,form,2,96,4,87,81,ALPHA-7391 CONTROL_READ_VALUE_R2,ALPHA-7391 CONTROL_READ_VALUE_R2,delimitation,True,False,success,REV-generalization-v2-293f46e1bc924d81a4c49acd-A0
943718b3004396cad1ac175c,foundry/gpt-5-mini,copy-known-value,form,7,8,4,72,242,"BRAVO-4826 CONTROL_COPY_VALUE_R5
",,delimitation,True,False,failure,REV-generalization-v2-943718b3004396cad1ac175c-A0
3ca5a39d813549b591d79169,foundry/gpt-5-mini,copy-known-value,cards,9,8,0,80,158,BRAVO-4826 CONTROL_COPY_VALUE_R5,,delimitation,True,False,failure,REV-generalization-v2-3ca5a39d813549b591d79169-A0
4bce1cf68150c22ca398fbc1,foundry/gpt-5-mini,copy-known-value,form,8,96,4,77,152,"BRAVO-4826
",,correct_content,False,False,failure,REV-generalization-v2-4bce1cf68150c22ca398fbc1-A0
9c41556a37aeffee185f6d8d,foundry/gpt-5-mini,copy-known-value,form,1,40,0,104,206,,,no_answer,False,False,failure,REV-generalization-v2-9c41556a37aeffee185f6d8d-A0
4948a1d5fee7097e139ba206,foundry/gpt-5-mini,copy-known-value,table,2,40,0,109,235,,,no_answer,False,False,failure,REV-generalization-v2-4948a1d5fee7097e139ba206-A0
